seed,iter,population,sigma,alpha,hidden_sizes,episodes_per_eval,iterations,temperature,topk,K,J_curr,J_best_true,SR_curr,MX_curr,wallclock_s
66,69,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-106.06666666666666,-112.2,1.0,0.5,121.7
77,0,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-956.6666666666666,0.0,-0.31983008821397513,92.6
77,1,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-241.93333333333334,0.0,-0.07717790778050125,92.6
77,2,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-177.8,0.0,0.22775889745029435,92.6
77,3,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-507.93333333333334,-167.8,0.9333333333333333,0.49590427984371,92.6
77,4,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-256.8,-155.73333333333332,1.0,0.5,92.6
77,5,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-187.86666666666667,-164.13333333333333,1.0,0.5,92.6
77,6,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-170.93333333333334,-135.66666666666666,1.0,0.5,92.6
77,7,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-181.2,-146.93333333333334,1.0,0.5,92.6
77,8,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-167.46666666666667,-144.13333333333333,1.0,0.5,92.6
77,9,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-149.6,-126.8,1.0,0.5,92.6
77,10,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-147.4,-130.46666666666667,1.0,0.5,92.6
77,11,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-154.2,-126.2,1.0,0.5,92.6
77,12,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-137.4,-121.13333333333334,1.0,0.5,92.6
77,13,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-132.0,-124.33333333333333,1.0,0.5,92.6
77,14,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.4,-114.73333333333333,1.0,0.5,92.6
77,15,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.13333333333333,-122.2,1.0,0.5,92.6
77,16,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-130.2,-117.93333333333334,1.0,0.5,92.6
77,17,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.33333333333333,-123.8,1.0,0.5,92.6
77,18,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-123.86666666666666,-120.26666666666667,1.0,0.5,92.6
77,19,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.06666666666666,-124.86666666666666,1.0,0.5,92.6
77,20,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-141.73333333333332,-126.13333333333334,1.0,0.5,92.6
77,21,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-135.0,-130.4,1.0,0.5,92.6
77,22,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-132.2,-126.73333333333333,1.0,0.5,92.6
77,23,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-126.66666666666667,-116.86666666666666,1.0,0.5,92.6
77,24,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.6,-119.26666666666667,1.0,0.5,92.6
77,25,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.13333333333334,-125.06666666666666,1.0,0.5,92.6
77,26,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.8,-118.2,1.0,0.5,92.6
77,27,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.53333333333333,-118.46666666666667,1.0,0.5,92.6
77,28,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-129.46666666666667,-111.73333333333333,1.0,0.5,92.6
77,29,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-123.66666666666667,-115.4,1.0,0.5,92.6
77,30,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-134.33333333333334,-123.13333333333334,1.0,0.5,92.6
77,31,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.33333333333333,-116.13333333333334,1.0,0.5,92.6
77,32,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-123.86666666666666,-112.33333333333333,1.0,0.5,92.6
77,33,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.13333333333334,-118.2,1.0,0.5,92.6
77,34,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-135.13333333333333,-110.86666666666666,1.0,0.5,92.6
77,35,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.93333333333334,-112.8,1.0,0.5,92.6
77,36,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.73333333333333,-115.26666666666667,1.0,0.5,92.6
77,37,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.26666666666667,-111.26666666666667,1.0,0.5,92.6
77,38,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.4,-112.26666666666667,1.0,0.5,92.6
77,39,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.0,-118.53333333333333,1.0,0.5,92.6
77,40,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.8,-112.93333333333334,1.0,0.5,92.6
77,41,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.2,-118.2,1.0,0.5,92.6
77,42,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.66666666666667,-110.4,1.0,0.5,92.6
77,43,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-111.46666666666667,-109.86666666666666,1.0,0.5,92.6
77,44,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.53333333333333,-113.53333333333333,1.0,0.5,92.6
77,45,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.93333333333334,-109.2,1.0,0.5,92.6
77,46,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.6,-112.4,1.0,0.5,92.6
77,47,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.2,-108.86666666666666,1.0,0.5,92.6
77,48,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.13333333333334,-113.13333333333334,1.0,0.5,92.6
77,49,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.13333333333334,-115.33333333333333,1.0,0.5,92.6
77,50,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.8,-112.66666666666667,1.0,0.5,92.6
77,51,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.33333333333333,-113.93333333333334,1.0,0.5,92.6
77,52,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.86666666666666,-115.06666666666666,1.0,0.5,92.6
77,53,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.2,-110.13333333333334,1.0,0.5,92.6
77,54,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.53333333333333,-117.33333333333333,1.0,0.5,92.6
77,55,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-116.0,-114.86666666666666,1.0,0.5,92.6
77,56,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.93333333333334,-113.2,1.0,0.5,92.6
77,57,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.4,-116.0,1.0,0.5,92.6
77,58,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.4,-110.33333333333333,1.0,0.5,92.6
77,59,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.4,-115.4,1.0,0.5,92.6
77,60,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-126.26666666666667,-111.2,1.0,0.5,92.6
77,61,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.8,-115.46666666666667,1.0,0.5,92.6
77,62,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-109.93333333333334,-109.33333333333333,1.0,0.5,92.6
77,63,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-111.93333333333334,-115.13333333333334,1.0,0.5,92.6
77,64,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-139.33333333333334,-112.73333333333333,1.0,0.5,92.6
77,65,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.0,-119.93333333333334,1.0,0.5,92.6
77,66,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-128.13333333333333,-108.66666666666667,1.0,0.5,92.6
77,67,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.26666666666667,-115.06666666666666,1.0,0.5,92.6
77,68,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.6,-113.33333333333333,1.0,0.5,92.6
77,69,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-110.53333333333333,-116.93333333333334,1.0,0.5,92.6
88,0,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.49686820586009256,94.4
88,1,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-451.8,0.0,-0.4755138815897237,94.4
88,2,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-838.1333333333333,0.0,-0.4740507352410043,94.4
88,3,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.41033023997292417,94.4
88,4,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-403.0,0.0,-0.4303210277803466,94.4
88,5,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-307.73333333333335,0.0,-0.391316031711714,94.4
88,6,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-286.46666666666664,0.0,-0.023791689366044273,94.4
88,7,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-608.4,-204.86666666666667,0.8666666666666667,0.48415093821613703,94.4
88,8,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-295.8666666666667,-168.0,1.0,0.5,94.4
88,9,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-252.0,-143.93333333333334,1.0,0.5,94.4
88,10,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-195.6,-164.46666666666667,1.0,0.5,94.4
88,11,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-177.53333333333333,-148.8,1.0,0.5,94.4
88,12,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-175.2,-140.06666666666666,1.0,0.5,94.4
88,13,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-153.26666666666668,-139.06666666666666,1.0,0.5,94.4
88,14,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-162.06666666666666,-138.0,1.0,0.5,94.4
88,15,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-141.4,-141.86666666666667,1.0,0.5,94.4
88,16,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-156.8,-136.6,1.0,0.5,94.4
88,17,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-155.4,-139.53333333333333,1.0,0.5,94.4
88,18,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-147.4,-132.66666666666666,1.0,0.5,94.4
88,19,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-135.4,-130.26666666666668,1.0,0.5,94.4
88,20,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-134.66666666666666,-121.6,1.0,0.5,94.4
88,21,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-135.53333333333333,-132.6,1.0,0.5,94.4
88,22,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-140.53333333333333,-121.26666666666667,1.0,0.5,94.4
88,23,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-146.06666666666666,-126.33333333333333,1.0,0.5,94.4
88,24,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-129.2,-118.53333333333333,1.0,0.5,94.4
88,25,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.73333333333333,-121.4,1.0,0.5,94.4
88,26,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.33333333333333,-120.0,1.0,0.5,94.4
88,27,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.73333333333333,-119.0,1.0,0.5,94.4
88,28,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-132.86666666666667,-117.73333333333333,1.0,0.5,94.4
88,29,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.4,-116.13333333333334,1.0,0.5,94.4
88,30,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.8,-114.26666666666667,1.0,0.5,94.4
88,31,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.53333333333333,-116.46666666666667,1.0,0.5,94.4
88,32,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.33333333333333,-117.33333333333333,1.0,0.5,94.4
88,33,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-123.06666666666666,-115.73333333333333,1.0,0.5,94.4
88,34,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.0,-116.8,1.0,0.5,94.4
88,35,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.53333333333333,-117.06666666666666,1.0,0.5,94.4
88,36,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-116.06666666666666,-114.46666666666667,1.0,0.5,94.4
88,37,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.46666666666667,-113.66666666666667,1.0,0.5,94.4
88,38,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.33333333333333,-112.53333333333333,1.0,0.5,94.4
88,39,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.53333333333333,-115.2,1.0,0.5,94.4
88,40,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.86666666666666,-111.26666666666667,1.0,0.5,94.4
88,41,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.8,-113.53333333333333,1.0,0.5,94.4
88,42,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.73333333333333,-113.93333333333334,1.0,0.5,94.4
88,43,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.13333333333334,-112.33333333333333,1.0,0.5,94.4
88,44,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-116.46666666666667,-107.46666666666667,1.0,0.5,94.4
88,45,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.26666666666667,-109.26666666666667,1.0,0.5,94.4
88,46,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-113.13333333333334,-107.93333333333334,1.0,0.5,94.4
88,47,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.73333333333333,-108.53333333333333,1.0,0.5,94.4
88,48,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-111.26666666666667,-108.86666666666666,1.0,0.5,94.4
88,49,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.8,-111.66666666666667,1.0,0.5,94.4
88,50,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.4,-110.46666666666667,1.0,0.5,94.4
88,51,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-106.06666666666666,-108.6,1.0,0.5,94.4
88,52,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-107.86666666666666,-109.46666666666667,1.0,0.5,94.4
88,53,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.53333333333333,-112.86666666666666,1.0,0.5,94.4
88,54,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.46666666666667,-115.26666666666667,1.0,0.5,94.4
88,55,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-123.66666666666667,-111.53333333333333,1.0,0.5,94.4
88,56,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.6,-111.8,1.0,0.5,94.4
88,57,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.86666666666666,-108.2,1.0,0.5,94.4
88,58,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.33333333333333,-113.66666666666667,1.0,0.5,94.4
88,59,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-116.66666666666667,-111.06666666666666,1.0,0.5,94.4
88,60,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.93333333333334,-109.13333333333334,1.0,0.5,94.4
88,61,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.8,-111.13333333333334,1.0,0.5,94.4
88,62,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-107.6,-112.4,1.0,0.5,94.4
88,63,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.73333333333333,-108.46666666666667,1.0,0.5,94.4
88,64,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-126.66666666666667,-106.4,1.0,0.5,94.4
88,65,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-116.53333333333333,-111.4,1.0,0.5,94.4
88,66,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-111.06666666666666,-107.8,1.0,0.5,94.4
88,67,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.46666666666667,-110.06666666666666,1.0,0.5,94.4
88,68,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.53333333333333,-114.33333333333333,1.0,0.5,94.4
88,69,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-110.4,-106.53333333333333,1.0,0.5,94.4
99,0,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.49767114139902,97.5
99,1,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.4801907801006306,97.5
99,2,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-619.8666666666667,0.0,-0.48461054103662043,97.5
99,3,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.47565365279026667,97.5
99,4,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-453.6666666666667,0.0,-0.4765637448582352,97.5
99,5,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-374.93333333333334,0.0,-0.4212866952980988,97.5
99,6,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-316.53333333333336,0.0,-0.3297020142014554,97.5
99,7,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-251.26666666666668,0.0,0.1314558656163209,97.5
99,8,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-797.8,-201.53333333333333,0.6,0.4574767599390089,97.5
99,9,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-404.53333333333336,-231.86666666666667,1.0,0.5,97.5
99,10,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-292.4,-147.13333333333333,1.0,0.5,97.5
99,11,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-237.53333333333333,-174.53333333333333,1.0,0.5,97.5
99,12,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-196.73333333333332,-153.13333333333333,1.0,0.5,97.5
99,13,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-189.06666666666666,-158.26666666666668,1.0,0.5,97.5
99,14,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-170.33333333333334,-145.8,1.0,0.5,97.5
99,15,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-160.8,-138.53333333333333,1.0,0.5,97.5
99,16,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-153.0,-138.73333333333332,1.0,0.5,97.5
99,17,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-161.46666666666667,-135.2,1.0,0.5,97.5
99,18,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-148.33333333333334,-141.2,1.0,0.5,97.5
99,19,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-136.13333333333333,-130.6,1.0,0.5,97.5
99,20,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-136.33333333333334,-121.8,1.0,0.5,97.5
99,21,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-136.66666666666666,-127.33333333333333,1.0,0.5,97.5
99,22,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-137.4,-122.4,1.0,0.5,97.5
99,23,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-146.4,-117.73333333333333,1.0,0.5,97.5
99,24,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.73333333333333,-116.46666666666667,1.0,0.5,97.5
99,25,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.6,-121.66666666666667,1.0,0.5,97.5
99,26,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-129.2,-117.33333333333333,1.0,0.5,97.5
99,27,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.8,-118.33333333333333,1.0,0.5,97.5
99,28,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.4,-113.13333333333334,1.0,0.5,97.5
99,29,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.2,-114.33333333333333,1.0,0.5,97.5
99,30,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.86666666666666,-114.8,1.0,0.5,97.5
99,31,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.73333333333333,-116.53333333333333,1.0,0.5,97.5
99,32,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.4,-111.26666666666667,1.0,0.5,97.5
99,33,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.8,-115.2,1.0,0.5,97.5
99,34,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.4,-114.73333333333333,1.0,0.5,97.5
99,35,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.4,-116.26666666666667,1.0,0.5,97.5
99,36,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-116.2,-112.86666666666666,1.0,0.5,97.5
99,37,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.6,-116.06666666666666,1.0,0.5,97.5
99,38,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.26666666666667,-111.86666666666666,1.0,0.5,97.5
99,39,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.06666666666666,-117.26666666666667,1.0,0.5,97.5
99,40,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.4,-114.26666666666667,1.0,0.5,97.5
99,41,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.33333333333333,-107.8,1.0,0.5,97.5
99,42,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.66666666666667,-112.46666666666667,1.0,0.5,97.5
99,43,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-108.4,-112.33333333333333,1.0,0.5,97.5
99,44,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.46666666666667,-111.0,1.0,0.5,97.5
99,45,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.46666666666667,-109.33333333333333,1.0,0.5,97.5
99,46,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.8,-112.46666666666667,1.0,0.5,97.5
99,47,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-106.53333333333333,-107.26666666666667,1.0,0.5,97.5
99,48,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-110.4,-111.0,1.0,0.5,97.5
99,49,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.13333333333334,-107.73333333333333,1.0,0.5,97.5
99,50,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-109.13333333333334,-115.26666666666667,1.0,0.5,97.5
99,51,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.13333333333334,-106.93333333333334,1.0,0.5,97.5
99,52,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.8,-109.06666666666666,1.0,0.5,97.5
99,53,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.0,-103.73333333333333,1.0,0.5,97.5
99,54,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.6,-106.26666666666667,1.0,0.5,97.5
99,55,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.66666666666667,-106.6,1.0,0.5,97.5
99,56,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.13333333333334,-110.86666666666666,1.0,0.5,97.5
99,57,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.2,-109.93333333333334,1.0,0.5,97.5
99,58,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.66666666666667,-105.2,1.0,0.5,97.5
99,59,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.86666666666666,-111.8,1.0,0.5,97.5
99,60,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.86666666666666,-109.2,1.0,0.5,97.5
99,61,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-111.2,-111.46666666666667,1.0,0.5,97.5
99,62,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-106.06666666666666,-107.13333333333334,1.0,0.5,97.5
99,63,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-113.8,-113.06666666666666,1.0,0.5,97.5
99,64,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.0,-112.86666666666666,1.0,0.5,97.5
99,65,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.93333333333334,-108.46666666666667,1.0,0.5,97.5
99,66,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-109.73333333333333,-110.73333333333333,1.0,0.5,97.5
99,67,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.8,-107.06666666666666,1.0,0.5,97.5
99,68,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.06666666666666,-109.06666666666666,1.0,0.5,97.5
99,69,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-106.73333333333333,-108.73333333333333,1.0,0.5,97.5
111,0,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.5008417500013546,109.2
