seed,iter,population,sigma,alpha,hidden_sizes,episodes_per_eval,iterations,temperature,topk,K,J_curr,J_best_true,SR_curr,MX_curr,wallclock_s
111,1,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.47535878382001173,109.2
111,2,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-460.1333333333333,0.0,-0.49160499661651497,109.2
111,3,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-321.8666666666667,0.0,-0.48564577278827414,109.2
111,4,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-542.6666666666666,0.0,-0.4839034303970918,109.2
111,5,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-262.53333333333336,0.0,-0.4807809194944605,109.2
111,6,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-233.6,0.0,-0.3184094332012932,109.2
111,7,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-942.4666666666667,-236.0,0.13333333333333333,0.2490267118965913,109.2
111,8,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-249.8,-180.66666666666666,1.0,0.5,109.2
111,9,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-277.6,-150.66666666666666,1.0,0.5,109.2
111,10,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-235.8,-165.53333333333333,1.0,0.5,109.2
111,11,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-225.53333333333333,-176.8,1.0,0.5,109.2
111,12,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-196.73333333333332,-169.46666666666667,1.0,0.5,109.2
111,13,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-192.6,-165.66666666666666,1.0,0.5,109.2
111,14,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-175.66666666666666,-163.0,1.0,0.5,109.2
111,15,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-171.06666666666666,-139.06666666666666,1.0,0.5,109.2
111,16,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-152.73333333333332,-151.13333333333333,1.0,0.5,109.2
111,17,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-161.93333333333334,-141.66666666666666,1.0,0.5,109.2
111,18,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-147.06666666666666,-134.4,1.0,0.5,109.2
111,19,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-142.33333333333334,-138.33333333333334,1.0,0.5,109.2
111,20,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-138.0,-132.13333333333333,1.0,0.5,109.2
111,21,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-159.33333333333334,-142.53333333333333,1.0,0.5,109.2
111,22,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-163.53333333333333,-135.13333333333333,1.0,0.5,109.2
111,23,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-150.6,-118.33333333333333,1.0,0.5,109.2
111,24,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-145.93333333333334,-123.06666666666666,1.0,0.5,109.2
111,25,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-150.4,-111.86666666666666,1.0,0.5,109.2
111,26,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-129.93333333333334,-125.53333333333333,1.0,0.5,109.2
111,27,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.4,-116.53333333333333,1.0,0.5,109.2
111,28,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.13333333333333,-123.0,1.0,0.5,109.2
111,29,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-123.46666666666667,-118.93333333333334,1.0,0.5,109.2
111,30,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-147.66666666666666,-115.66666666666667,1.0,0.5,109.2
111,31,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-135.6,-121.2,1.0,0.5,109.2
111,32,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.06666666666666,-124.0,1.0,0.5,109.2
111,33,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.13333333333334,-117.93333333333334,1.0,0.5,109.2
111,34,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.86666666666666,-116.13333333333334,1.0,0.5,109.2
111,35,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.46666666666667,-114.2,1.0,0.5,109.2
111,36,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.93333333333334,-114.53333333333333,1.0,0.5,109.2
111,37,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.86666666666666,-114.93333333333334,1.0,0.5,109.2
111,38,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.06666666666666,-110.86666666666666,1.0,0.5,109.2
111,39,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.2,-108.33333333333333,1.0,0.5,109.2
111,40,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-132.73333333333332,-114.46666666666667,1.0,0.5,109.2
111,41,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.6,-108.4,1.0,0.5,109.2
111,42,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.53333333333333,-112.86666666666666,1.0,0.5,109.2
111,43,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.4,-115.4,1.0,0.5,109.2
111,44,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.06666666666666,-110.13333333333334,1.0,0.5,109.2
111,45,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.0,-109.06666666666666,1.0,0.5,109.2
111,46,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.8,-106.66666666666667,1.0,0.5,109.2
111,47,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.66666666666667,-104.13333333333334,1.0,0.5,109.2
111,48,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.53333333333333,-106.13333333333334,1.0,0.5,109.2
111,49,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-109.93333333333334,-114.4,1.0,0.5,109.2
111,50,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-111.93333333333334,-116.6,1.0,0.5,109.2
111,51,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.4,-112.33333333333333,1.0,0.5,109.2
111,52,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-109.8,-112.33333333333333,1.0,0.5,109.2
111,53,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.8,-112.93333333333334,1.0,0.5,109.2
111,54,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.86666666666666,-112.0,1.0,0.5,109.2
111,55,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.53333333333333,-111.8,1.0,0.5,109.2
111,56,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.33333333333333,-110.86666666666666,1.0,0.5,109.2
111,57,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.33333333333334,-110.4,1.0,0.5,109.2
111,58,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.4,-107.86666666666666,1.0,0.5,109.2
111,59,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.26666666666667,-110.4,1.0,0.5,109.2
111,60,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.2,-111.4,1.0,0.5,109.2
111,61,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.06666666666666,-102.86666666666666,1.0,0.5,109.2
111,62,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-108.93333333333334,-104.13333333333334,1.0,0.5,109.2
111,63,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.93333333333334,-109.13333333333334,1.0,0.5,109.2
111,64,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.73333333333333,-111.6,1.0,0.5,109.2
111,65,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-113.8,-103.13333333333334,1.0,0.5,109.2
111,66,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.26666666666667,-112.86666666666666,1.0,0.5,109.2
111,67,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.4,-103.26666666666667,1.0,0.5,109.2
111,68,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.8,-108.4,1.0,0.5,109.2
111,69,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-105.73333333333333,-116.8,1.0,0.5,109.2
122,0,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-653.9333333333333,0.0,-0.4264416158851253,96.1
122,1,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-723.7333333333333,0.0,-0.21381463223170208,96.1
122,2,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-330.53333333333336,0.0,0.060163031104190946,96.1
122,3,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-939.2,-391.6666666666667,0.2,0.4027317037546458,96.1
122,4,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-474.0,-223.0,1.0,0.5,96.1
122,5,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-318.6,-210.8,1.0,0.5,96.1
122,6,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-271.0,-197.06666666666666,1.0,0.5,96.1
122,7,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-309.1333333333333,-195.46666666666667,1.0,0.5,96.1
122,8,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-232.6,-159.53333333333333,1.0,0.5,96.1
122,9,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-224.13333333333333,-169.4,1.0,0.5,96.1
122,10,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-208.06666666666666,-153.33333333333334,1.0,0.5,96.1
122,11,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-187.33333333333334,-155.8,1.0,0.5,96.1
122,12,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-170.4,-144.73333333333332,1.0,0.5,96.1
122,13,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-168.6,-135.4,1.0,0.5,96.1
122,14,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-142.46666666666667,-131.66666666666666,1.0,0.5,96.1
122,15,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-151.2,-123.6,1.0,0.5,96.1
122,16,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-151.93333333333334,-129.46666666666667,1.0,0.5,96.1
122,17,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-145.0,-128.6,1.0,0.5,96.1
122,18,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-142.93333333333334,-132.93333333333334,1.0,0.5,96.1
122,19,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-132.93333333333334,-116.13333333333334,1.0,0.5,96.1
122,20,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-139.33333333333334,-123.33333333333333,1.0,0.5,96.1
122,21,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-133.6,-118.0,1.0,0.5,96.1
122,22,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-135.73333333333332,-121.93333333333334,1.0,0.5,96.1
122,23,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-132.26666666666668,-117.13333333333334,1.0,0.5,96.1
122,24,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-132.26666666666668,-117.0,1.0,0.5,96.1
122,25,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-123.73333333333333,-113.2,1.0,0.5,96.1
122,26,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.06666666666666,-112.06666666666666,1.0,0.5,96.1
122,27,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.73333333333333,-111.8,1.0,0.5,96.1
122,28,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-123.8,-118.13333333333334,1.0,0.5,96.1
122,29,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-116.46666666666667,-112.33333333333333,1.0,0.5,96.1
122,30,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-128.2,-116.06666666666666,1.0,0.5,96.1
122,31,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.6,-116.93333333333334,1.0,0.5,96.1
122,32,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-123.86666666666666,-115.0,1.0,0.5,96.1
122,33,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.66666666666667,-115.53333333333333,1.0,0.5,96.1
122,34,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.93333333333334,-114.33333333333333,1.0,0.5,96.1
122,35,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.0,-112.06666666666666,1.0,0.5,96.1
122,36,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.0,-108.66666666666667,1.0,0.5,96.1
122,37,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.0,-115.33333333333333,1.0,0.5,96.1
122,38,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.86666666666666,-111.8,1.0,0.5,96.1
122,39,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.0,-112.53333333333333,1.0,0.5,96.1
122,40,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-126.4,-111.26666666666667,1.0,0.5,96.1
122,41,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-113.26666666666667,-115.33333333333333,1.0,0.5,96.1
122,42,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.86666666666666,-111.66666666666667,1.0,0.5,96.1
122,43,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-110.33333333333333,-111.26666666666667,1.0,0.5,96.1
122,44,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.4,-113.0,1.0,0.5,96.1
122,45,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.46666666666667,-108.4,1.0,0.5,96.1
122,46,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.73333333333333,-102.2,1.0,0.5,96.1
122,47,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-104.73333333333333,-107.66666666666667,1.0,0.5,96.1
122,48,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-108.26666666666667,-108.2,1.0,0.5,96.1
122,49,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-111.2,-104.46666666666667,1.0,0.5,96.1
122,50,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-113.26666666666667,-111.66666666666667,1.0,0.5,96.1
122,51,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-108.33333333333333,-112.4,1.0,0.5,96.1
122,52,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.2,-116.2,1.0,0.5,96.1
122,53,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-141.8,-110.4,1.0,0.5,96.1
122,54,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.33333333333334,-113.6,1.0,0.5,96.1
122,55,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-108.53333333333333,-112.73333333333333,1.0,0.5,96.1
122,56,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.4,-109.0,1.0,0.5,96.1
122,57,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-133.93333333333334,-118.86666666666666,1.0,0.5,96.1
122,58,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-126.46666666666667,-113.2,1.0,0.5,96.1
122,59,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.06666666666666,-109.4,1.0,0.5,96.1
122,60,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-126.6,-111.93333333333334,1.0,0.5,96.1
122,61,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.0,-116.26666666666667,1.0,0.5,96.1
122,62,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-107.33333333333333,-107.13333333333334,1.0,0.5,96.1
122,63,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.6,-112.6,1.0,0.5,96.1
122,64,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-129.46666666666667,-107.46666666666667,1.0,0.5,96.1
122,65,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.13333333333334,-115.4,1.0,0.5,96.1
122,66,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-113.26666666666667,-112.6,1.0,0.5,96.1
122,67,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-111.86666666666666,-110.46666666666667,1.0,0.5,96.1
122,68,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.8,-109.4,1.0,0.5,96.1
122,69,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.6,-114.86666666666666,1.0,0.5,96.1
133,0,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-925.4,-609.8666666666667,0.4,0.19930788645206698,121.1
133,1,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-764.9333333333333,-383.46666666666664,0.8666666666666667,0.4646593597953673,121.1
133,2,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-575.4,-355.2,1.0,0.5,121.1
133,3,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-459.53333333333336,-375.4,1.0,0.5,121.1
133,4,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-342.93333333333334,-349.26666666666665,1.0,0.5,121.1
133,5,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-434.53333333333336,-245.33333333333334,1.0,0.5,121.1
133,6,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-375.4,-246.86666666666667,1.0,0.5,121.1
133,7,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-316.6,-230.6,1.0,0.5,121.1
133,8,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-287.73333333333335,-221.06666666666666,1.0,0.5,121.1
133,9,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-245.13333333333333,-230.26666666666668,1.0,0.5,121.1
133,10,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-259.8,-225.66666666666666,1.0,0.5,121.1
133,11,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-236.06666666666666,-235.6,1.0,0.5,121.1
133,12,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-237.8,-222.4,1.0,0.5,121.1
133,13,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-237.73333333333332,-234.0,1.0,0.5,121.1
133,14,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-254.93333333333334,-215.4,1.0,0.5,121.1
133,15,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-253.4,-206.0,1.0,0.5,121.1
133,16,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-231.73333333333332,-197.66666666666666,1.0,0.5,121.1
133,17,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-237.0,-204.8,1.0,0.5,121.1
133,18,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-231.2,-218.46666666666667,1.0,0.5,121.1
133,19,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-227.0,-207.4,1.0,0.5,121.1
133,20,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-212.0,-217.8,1.0,0.5,121.1
133,21,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-216.6,-153.06666666666666,1.0,0.5,121.1
133,22,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-223.53333333333333,-215.26666666666668,1.0,0.5,121.1
133,23,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-215.73333333333332,-213.06666666666666,1.0,0.5,121.1
133,24,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-215.73333333333332,-212.13333333333333,1.0,0.5,121.1
133,25,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-223.4,-215.6,1.0,0.5,121.1
133,26,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-230.53333333333333,-210.0,1.0,0.5,121.1
133,27,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-223.53333333333333,-214.4,1.0,0.5,121.1
133,28,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-209.0,-206.86666666666667,1.0,0.5,121.1
133,29,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-213.46666666666667,-150.8,1.0,0.5,121.1
133,30,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-217.26666666666668,-223.86666666666667,1.0,0.5,121.1
133,31,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-274.73333333333335,-156.86666666666667,1.0,0.5,121.1
133,32,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-254.2,-147.53333333333333,1.0,0.5,121.1
133,33,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-217.06666666666666,-131.33333333333334,1.0,0.5,121.1
133,34,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-171.66666666666666,-133.93333333333334,1.0,0.5,121.1
133,35,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-160.33333333333334,-122.73333333333333,1.0,0.5,121.1
133,36,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-130.4,-127.8,1.0,0.5,121.1
133,37,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-139.53333333333333,-131.4,1.0,0.5,121.1
133,38,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-135.6,-123.06666666666666,1.0,0.5,121.1
133,39,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.8,-126.06666666666666,1.0,0.5,121.1
133,40,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-141.66666666666666,-120.86666666666666,1.0,0.5,121.1
133,41,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-134.13333333333333,-131.2,1.0,0.5,121.1
133,42,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.73333333333333,-124.06666666666666,1.0,0.5,121.1
133,43,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-141.2,-119.06666666666666,1.0,0.5,121.1
133,44,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.46666666666667,-118.66666666666667,1.0,0.5,121.1
133,45,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.0,-106.93333333333334,1.0,0.5,121.1
133,46,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.26666666666667,-107.66666666666667,1.0,0.5,121.1
133,47,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.93333333333334,-117.13333333333334,1.0,0.5,121.1
133,48,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.53333333333333,-118.66666666666667,1.0,0.5,121.1
133,49,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.2,-115.46666666666667,1.0,0.5,121.1
133,50,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.73333333333333,-118.8,1.0,0.5,121.1
133,51,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.66666666666667,-117.46666666666667,1.0,0.5,121.1
133,52,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.66666666666667,-115.93333333333334,1.0,0.5,121.1
133,53,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-128.33333333333334,-117.86666666666666,1.0,0.5,121.1
133,54,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-137.06666666666666,-113.53333333333333,1.0,0.5,121.1
133,55,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.33333333333333,-121.86666666666666,1.0,0.5,121.1
133,56,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-123.06666666666666,-116.8,1.0,0.5,121.1
133,57,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-146.93333333333334,-121.53333333333333,1.0,0.5,121.1
133,58,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-116.93333333333334,-114.93333333333334,1.0,0.5,121.1
133,59,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.53333333333333,-114.53333333333333,1.0,0.5,121.1
133,60,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.93333333333334,-113.0,1.0,0.5,121.1
133,61,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.33333333333333,-113.26666666666667,1.0,0.5,121.1
133,62,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.4,-112.06666666666666,1.0,0.5,121.1
133,63,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-111.86666666666666,-114.66666666666667,1.0,0.5,121.1
133,64,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-128.86666666666667,-116.26666666666667,1.0,0.5,121.1
133,65,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.4,-114.13333333333334,1.0,0.5,121.1
133,66,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.86666666666666,-115.46666666666667,1.0,0.5,121.1
133,67,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.93333333333334,-114.06666666666666,1.0,0.5,121.1
133,68,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-128.93333333333334,-110.86666666666666,1.0,0.5,121.1
133,69,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-112.8,-111.2,1.0,0.5,121.1
144,0,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-648.1333333333333,0.0,-0.24390088742375662,98.1
